replicate,first_CG23_failure,first_anytime_failure,terminal_k,terminal_risk
5843,0,0,2,0.0002256576784590886
5844,0,0,2,0.0005456435037834873
5845,0,0,2,0.00033122780671747225
5846,0,0,2,0.000127075666870037
5847,0,0,2,0.0003234816571215283
5848,0,0,1,0.00023262143514368743
5849,20,0,2,0.00020755402508548887
5850,0,0,2,0.00036886665501184134
5851,0,0,2,0.0003711877101271146
5852,0,0,2,0.00033818192128053836
5853,0,0,2,0.00029420747756939104
5854,0,0,2,0.00016072027499848738
5855,0,0,2,3.78639511446886e-05
5856,1606,0,2,0.00020378708014976227
5857,0,0,2,0.0006828460941387478
5858,0,0,1,0.00023704527700946573
5859,0,0,2,0.00034076622016518285
5860,0,0,2,0.0001637451673806305
5861,0,0,2,0.00014502165667239924
5862,0,0,2,0.00014869021961362458
5863,0,0,2,7.181789391029208e-05
5864,0,0,1,4.661822051334167e-05
5865,0,0,1,9.017953466158433e-05
5866,0,0,2,0.0003460069156673229
5867,0,0,2,0.0002164534867993532
5868,0,0,2,0.00019171439900859727
5869,0,0,2,7.400796628847579e-05
5870,0,0,2,6.878562683741453e-05
5871,0,0,2,0.00022757142433777155
5872,0,0,2,0.00015831145668921876
5873,0,0,2,0.0002363668542966506
5874,0,0,2,0.00019644195359068428
5875,7,0,2,0.00015742606098976077
5876,0,0,2,0.0009314770996407466
5877,0,0,2,0.00010310672685231797
5878,0,0,2,0.0003425717795113114
5879,0,0,2,6.795082158142526e-05
5880,0,0,2,9.540855037041968e-05
5881,0,0,2,5.645490562608832e-05
5882,0,0,2,4.238463725119541e-05
5883,0,0,2,4.441505705140572e-05
5884,0,0,1,6.719394265004441e-05
5885,0,0,2,4.8199543553181154e-05
5886,0,0,2,6.185586775227348e-05
5887,0,0,2,0.00019175972265862611
5888,0,0,2,0.00020574561231252457
5889,0,0,2,0.0001540534960014443
5890,0,0,2,0.00036417806675853977
5891,0,0,2,0.00021539074288890814
5892,3800,0,2,0.0004207167927758325
5893,0,0,2,0.00024262750535423487
5894,0,0,2,0.0001332048432978765
5895,0,0,2,0.0001758235822550287
5896,0,0,2,0.00013708881670235985
5897,0,0,1,0.00021276425361949533
5898,0,0,1,9.799095102223444e-05
5899,59,0,2,0.0001553716514516779
5900,0,0,2,7.632800885509228e-05
5901,0,0,2,0.0004501802860093076
5902,0,0,2,0.0002231058195020112
5903,0,0,2,0.0005886944352027473
5904,0,0,2,4.7884211225559576e-05
5905,0,0,2,6.941844885895714e-05
5906,0,0,2,0.0003510973692606693
5907,0,0,2,0.00021264968879690003
5908,0,0,2,4.179390922858241e-05
5909,0,0,2,0.00010352573588067779
5910,7,0,1,0.0001829355475389598
5911,0,0,2,0.0002408852389192629
5912,0,0,2,0.0004821132123983308
5913,0,0,1,1.32994245072045e-05
5914,0,0,2,0.0004982073185219762
5915,18,0,2,3.9151069617806174e-05
5916,410,0,2,0.0003573090084546213
5917,0,0,2,0.00015396261703092898
5918,0,0,2,1.0444014748534529e-05
5919,0,0,2,0.00016824539507947166
5920,0,0,2,5.1973797570727885e-05
5921,0,0,1,0.00021803198909459468
5922,0,0,2,0.0004998255335527984
5923,0,0,2,8.543471465528621e-05
5924,7582,0,2,0.0011668611333954778
5925,0,0,2,0.00047934667740396936
5926,41,0,2,0.00018132318051294208
5927,0,0,2,0.00022784602538153788
5928,0,0,2,0.0001426749773855164
5929,0,0,2,0.00011446424388991012
5930,0,0,2,5.980007717556844e-05
5931,0,0,2,0.00012968991031325988
5932,2337,0,1,1.6482962830189838e-06
5933,0,0,1,0.00018205101415207393
5934,619,0,1,3.986917754641476e-05
5935,0,0,2,0.00018459581686438653
5936,0,0,2,0.00039526526505777077
5937,0,0,2,0.00013223811760843817
5938,0,0,2,0.00020067799944123197
5939,0,0,2,0.0003389146293014466
5940,0,0,2,2.1567288767529835e-05
5941,0,0,2,0.0005583281631139733
5942,0,0,2,0.00018077159797218062
5943,0,0,1,4.4541339813212575e-05
5944,0,0,2,0.0003756106431684097
5945,0,0,1,0.00021359668479882776
5946,0,0,2,0.00011630021139841407
5947,0,0,2,4.9550553804927784e-05
5948,0,0,2,1.5164565039689743e-05
5949,0,0,2,0.00014526249610069487
5950,0,0,2,0.00010299403086532283
5951,0,0,1,0.0001653421410539188
5952,0,0,2,0.0002949925718932259
5953,0,0,1,0.00012033986066828373
5954,0,0,2,0.00010879373166402957
5955,0,0,2,8.542175384745917e-05
5956,0,0,2,0.00017513022316473058
5957,0,0,2,0.00033875235262202294
5958,0,0,2,0.0005802414116899501
5959,0,0,2,0.000831046863786132
5960,0,0,2,0.00011579467807030934
5961,0,0,2,0.0004639700929584034
5962,0,0,2,0.00019633415746927023
5963,0,0,1,0.00019296748303353377
5964,0,0,1,0.00020721353139372322
5965,0,0,2,0.00016347081891254295
5966,0,0,2,0.00036632714373662097
5967,0,0,2,0.0003626025515864255
5968,0,0,2,0.0005713311340806514
5969,0,0,2,7.49706971164336e-05
5970,386,0,1,4.750148457688625e-06
5971,0,0,2,0.0006419501595284454
5972,0,0,2,0.0001736777317565983
5973,0,0,2,0.0003096125642132857
5974,0,0,2,5.297247492800667e-05
5975,0,0,1,6.991013283662037e-05
5976,0,0,2,0.00018780721967173242
5977,0,0,2,8.890823355183448e-05
5978,0,0,2,9.762908133524654e-05
5979,0,0,2,0.00018734491792726687
5980,0,0,2,0.0003972952704984362
5981,0,0,1,0.00013498269848814267
5982,0,0,1,8.48807698576232e-05
5983,0,0,2,0.0003142723424851932
5984,0,0,2,0.00040700171072804894
5985,0,0,1,0.00027881972017890883
5986,0,0,2,0.0002646722410717411
5987,0,0,1,0.00030140628528371044
5988,0,0,2,0.0007031517927996108
5989,0,0,2,0.0002556066146164096
5990,0,0,2,9.397266806965609e-05
5991,0,0,2,0.00021586864374481524
5992,0,0,2,0.0005722131180425796
5993,0,0,2,0.0003585483341478937
5994,0,0,2,0.00022337038428764
5995,0,0,2,0.00018633743470729456
5996,0,0,2,0.0003643560020185487
5997,0,0,2,0.00027673748054293063
5998,0,0,2,0.00020626442455570472
5999,0,0,2,0.00045309726337389796
6000,0,0,2,0.00041688980477217223
6001,0,0,2,0.0006531259632551577
6002,0,0,2,0.00043425182136852693
6003,0,0,2,0.00017489165488182454
6004,0,0,2,0.0005041975817006956
6005,0,0,2,7.3300943995339e-05
6006,0,0,2,0.0003313457194039091
6007,0,0,2,0.00017353860041535114
6008,0,0,2,0.00022273094419053666
6009,0,0,2,7.810153233593207e-05
6010,0,0,2,0.00033059003337695833
6011,0,0,2,0.0003681191797583456
6012,0,0,2,0.0003774618050323485
6013,0,0,1,3.005064711947573e-05
6014,0,0,2,1.9545420385400315e-05
6015,0,0,2,0.0003509347043615643
6016,0,0,2,0.0002591232602651835
6017,0,0,2,0.0004373992740044638
6018,0,0,2,0.0002851783570041656
6019,0,0,2,0.00027716337575695065
6020,0,0,2,0.0005955309541496489
6021,0,0,2,0.00011534884100077248
6022,0,0,2,0.0001295555440829112
6023,0,0,2,7.542834132632446e-05
6024,0,0,2,0.00025284155521295717
6025,0,0,2,0.0004433271779093356
6026,0,0,2,4.358859454058453e-05
6027,0,0,2,6.151156739958199e-05
6028,0,0,2,0.0004839205338602563
6029,0,0,2,0.00011001031069344309
6030,0,0,2,0.00015760673370519807
6031,0,0,2,0.0006628349126682742
6032,0,0,2,8.300921779245224e-05
6033,0,0,2,3.723994211518064e-05
6034,0,0,2,0.0004892215718532159
6035,0,0,1,6.335258355269786e-05
6036,0,0,2,3.1155167401474514e-05
6037,82,0,2,0.0003693417178582351
6038,0,0,2,0.0005870386520469788
6039,0,0,2,0.00025268685552893547
6040,519,0,2,8.41999020829952e-05
6041,0,0,2,0.00035553282893096877
6042,0,0,2,2.8531921343346975e-05
6043,0,0,2,0.00011215358939727648
6044,0,0,2,0.0007175004488376453
6045,0,0,2,6.111364095131395e-05
6046,0,0,1,1.2683999264648351e-05
6047,0,0,2,0.00027265204975777626
6048,0,0,1,0.00010114823364465966
6049,0,0,2,0.00015433408591653577
6050,0,0,2,0.00024882209377451224
6051,0,0,2,0.00035104716891707727
6052,0,0,2,0.00010682334434172381
6053,0,0,1,0.00021700464846555848
6054,0,0,1,0.000117324081474548
6055,0,0,1,0.0001507427196595927
6056,0,0,1,1.636340391199836e-05
6057,0,0,2,0.0005650183647711142
6058,0,0,2,0.00023298388256856023
6059,0,0,2,4.858937161110316e-05
6060,0,0,2,0.00019218586712936556
6061,0,0,2,0.0001781251520966556
6062,0,0,2,0.00020221647017177043
6063,0,0,2,0.00014492344546394393
6064,0,0,2,0.0007885256788779824
6065,0,0,2,0.0001970446129194517
6066,0,0,2,0.00015194558472429552
6067,659,0,2,0.0002730745188288149
6068,0,0,2,0.0002936660103106867
6069,0,0,2,0.00018940865977318754
6070,0,0,2,0.0003820881157837499
6071,0,0,2,0.0005248405551320977
6072,0,0,2,0.00046297460333083614
6073,3421,0,1,0.000348400728302237
6074,0,0,2,0.00019401811284285595
6075,0,0,2,0.0003968963039971837
6076,0,0,2,0.0003423658515623222
6077,0,0,2,0.0001687845749165818
6078,0,0,2,0.0005628855029869627
6079,0,0,2,0.00010071536408618023
6080,58,0,2,8.406297607167033e-05
6081,0,0,2,6.507462594854868e-05
6082,0,0,1,1.3868181157592301e-05
6083,0,0,2,0.0001696009637828139
6084,0,0,2,0.0003964590989719463
6085,0,0,2,0.00033460700201597783
6086,0,0,2,0.00039180717096892623
6087,0,0,2,9.323541086215221e-05
6088,0,0,2,8.146195261418207e-05
6089,0,0,2,3.400438965136676e-05
6090,0,0,2,0.00012614194248589578
6091,0,0,2,0.00010582009342284033
6092,0,0,2,0.00022374901846878122
6093,0,0,2,0.00020510343184229778
6094,0,0,2,0.0003272912522770711
6095,0,0,1,3.359964215773056e-06
6096,0,0,2,3.381654270667129e-05
6097,0,0,2,0.00021191116939975506
6098,1357,0,2,0.00016378514504464687
6099,0,0,2,0.0002105372923073011
6100,0,0,2,8.131454950400118e-05
6101,0,0,2,0.00012909090763661875
6102,48,0,1,3.423094465250676e-05
6103,0,0,2,0.00018216582552781622
6104,0,0,2,0.0001593647762988697
6105,32,0,2,0.00044636607639362517
6106,7,0,2,0.0005913495223547345
6107,0,0,1,1.1822496384426027e-05
6108,0,0,2,0.00011159116218312851
6109,0,0,2,0.00012025116601912366
6110,0,0,1,7.860924472414718e-05
6111,0,0,2,4.314564616213825e-05
6112,0,0,2,0.0002728926706998969
6113,0,0,2,0.000263157622894515
6114,0,0,2,0.00014317881046059253
6115,0,0,2,1.228793819606327e-05
6116,0,0,2,0.00013261010907316662
6117,0,0,2,0.00017905118771979772
6118,0,0,2,0.00014740671007677818
6119,0,0,2,0.0008688653580076829
6120,0,0,1,0.00015801365220062126
6121,0,0,2,0.000213356905829834
6122,0,0,1,2.6043153038715738e-05
6123,0,0,2,8.302761631316064e-05
6124,0,0,2,0.0003093253320508123
6125,0,0,2,0.00023103346371845934
6126,0,0,2,0.00028739818350771994
6127,0,0,2,0.00010896772541745611
6128,0,0,2,0.00012148650348346219
6129,0,0,1,3.51498104293781e-05
6130,0,0,1,7.887782626843678e-05
6131,862,0,1,6.054573846254439e-05
6132,0,0,2,4.159695076144175e-05
6133,0,0,1,7.857925603068217e-06
6134,0,0,2,0.00014790521143447273
6135,0,0,2,0.00023429966049171637
6136,0,0,2,0.0002924639667439145
6137,0,0,2,0.0003544922670214629
6138,0,0,2,0.00026196336461645296
6139,7,0,2,0.0002011020618261513
6140,0,0,2,0.00017045517407000352
6141,0,0,2,0.0002318303288698105
6142,0,0,2,9.141690558045608e-05
6143,0,0,2,0.00013399258367776388
6144,0,0,2,0.00046375156237648055
6145,0,0,1,2.1497675472414785e-05
6146,0,0,2,0.0002422017345853456
6147,0,0,2,7.632786293938578e-05
6148,0,0,2,0.00010777094718022772
6149,0,0,1,0.00017854666702695198
6150,0,0,1,7.429466002828562e-05
6151,0,0,2,2.3731393518369546e-05
6152,0,0,2,0.0004615516347151043
6153,0,0,2,0.000428961764124133
6154,0,0,2,0.000529189544486901
6155,68,0,2,0.0001709005612629449
6156,0,0,1,0.0001685028051116597
6157,0,0,2,0.00018057997107373536
6158,0,0,2,0.0003111446762680242
6159,0,0,2,0.0003650434065709532
6160,0,0,2,0.0002751178568624979
6161,0,0,2,0.00020523844531780542
6162,0,0,2,0.00015283510173021899
6163,0,0,2,7.014438718002942e-05
6164,0,0,2,2.6152784147039594e-05
6165,0,0,2,0.00014457275384019565
6166,0,0,2,2.946046367889287e-05
6167,0,0,1,7.817788505850562e-05
6168,7,0,2,0.00030626029695807243
6169,0,0,2,0.00031132379122631425
6170,0,0,2,9.457241316905806e-05
6171,0,0,2,0.00014687279783778668
6172,0,0,1,4.1229171854452165e-05
6173,0,0,1,0.0001257880494753314
6174,0,0,2,0.00010908676159830359
6175,0,0,2,0.0005527440643315747
6176,0,0,2,0.0003746732482345445
6177,0,0,2,0.00019805707601742252
6178,0,0,2,0.00013526931486868409
6179,0,0,2,9.076101410342342e-05
6180,0,0,2,0.00012195670190890156
6181,0,0,2,0.0003786315089231736
6182,186,0,2,8.042821404345939e-05
6183,0,0,1,2.3132276888870513e-05
6184,0,0,2,0.00033977088669654294
6185,0,0,2,0.000480487235930832
6186,0,0,2,0.000518522682450884
6187,0,0,1,0.00010205359595584947
6188,0,0,2,6.410881419127247e-05
6189,0,0,2,0.0002861085840662408
6190,7,0,2,0.00046368786718346686
6191,0,0,2,0.00011011299437781104
6192,0,0,2,0.00020772591172136322
6193,0,0,1,0.0002610744636180253
6194,0,0,2,0.0006478749043169784
6195,0,0,2,0.00031198880199955837
6196,0,0,2,0.00014553097603741959
6197,0,0,2,0.0004535195488689337
6198,0,0,2,0.0003403735726298393
6199,0,0,2,0.00045182764171606193
6200,0,0,2,0.00011274281541112919
6201,19,0,2,0.00013173002550259034
6202,0,0,2,0.0003487925514992694
6203,0,0,2,0.00014933859271620058
6204,0,0,2,0.0002505885096034255
6205,0,0,2,0.00014485297335388718
6206,0,0,2,0.0002590870772331295
6207,0,0,2,0.00030198509679029735
6208,0,0,2,0.0003973218973830265
6209,0,0,2,0.0005443884467072567
6210,0,0,2,0.00011329003080558066
6211,0,0,2,9.666125901811254e-05
6212,0,0,1,0.00019194455989257657
6213,412,0,2,0.00017561262819476293
6214,0,0,2,0.0005087358425773665
6215,0,0,1,8.964324093341979e-05
6216,0,0,2,0.0001981390297749062
6217,0,0,2,0.0001802302724923524
6218,0,0,2,0.00012227184428522457
6219,0,0,1,3.096353864275341e-06
6220,0,0,2,0.00048048501124086073
6221,0,0,2,2.5216652198567824e-05
6222,0,0,2,1.1561592526971812e-05
6223,0,0,2,0.0003478931767983101
6224,0,0,2,3.973524626989499e-05
6225,94,0,1,2.5481578900550363e-06
6226,0,0,2,0.00012977447000270094
6227,60,0,2,0.0003698992152244813
6228,0,0,2,0.0002602943333985119
6229,0,0,1,0.0001256396089965747
6230,0,0,2,4.332167094805986e-05
6231,0,0,1,3.38233383499747e-05
6232,0,0,2,0.00031142970264082736
6233,0,0,1,8.162700717620639e-05
6234,7,0,2,0.00017209169682105857
6235,0,0,2,9.019867968844719e-05
6236,0,0,2,0.0003448834487094438
6237,0,0,1,0.00010177599023487043
6238,0,0,2,0.00022327701507728854
6239,0,0,2,8.45844546007185e-05
6240,0,0,1,0.00010405343016733132
6241,0,0,2,9.077781130963844e-05
6242,0,0,2,0.00033583258651804013
6243,0,0,2,0.00046165933626065187
6244,0,0,2,0.00020832662314499293
6245,7037,0,2,0.0001654559598715005
6246,0,0,2,0.0002122112108206984
6247,0,0,2,1.4467003476004465e-05
6248,0,0,2,0.00046611030966307816
6249,0,0,2,7.676312065070576e-05
6250,0,0,1,2.546390363878903e-05
6251,0,0,2,5.7960484083150085e-05
6252,0,0,2,4.013911832146369e-05
6253,0,0,2,0.0002663834944673192
6254,0,0,2,0.00019114408417513135
6255,0,0,2,0.0006442409580925981
6256,2778,0,2,0.00027249627313795204
6257,0,0,2,4.8343162700229606e-05
6258,0,0,2,7.045983852511941e-05
6259,0,0,2,0.00037922609394339986
6260,0,0,2,0.0002305510171632723
6261,0,0,1,6.81931202344642e-05
6262,0,0,2,0.00042226878409049046
6263,0,0,2,0.0003471905700663126
6264,0,0,2,0.000391305959504011
6265,0,0,1,0.0003103414303786873
6266,0,0,2,0.00025955775549698333
6267,0,0,2,0.00019121793176126126
6268,0,0,2,6.706921943521199e-05
6269,0,0,2,0.0004186787084295664
6270,0,0,2,7.883147376335029e-05
6271,0,0,2,0.00025399476104229977
6272,0,0,2,0.0006821235098769236
6273,0,0,2,0.00016659394494993133
6274,0,0,2,0.00010449531201356629
6275,0,0,1,2.0390608198541683e-05
6276,0,0,2,0.00014493759116490754
6277,0,0,2,0.0005933774054706849
6278,0,0,2,0.00019833335006918688
6279,0,0,2,0.00014665898958608994
6280,0,0,1,6.529546905383316e-05
6281,0,0,2,4.9870125340681256e-05
6282,0,0,2,0.0007340136337553526
6283,0,0,2,0.0001706068477530597
6284,0,0,2,0.00019622758317238526
6285,0,0,2,0.00024032930718421397
6286,0,0,2,0.0007543495181125829
6287,0,0,2,0.000178396429172867
6288,0,0,2,0.000685779454747598
6289,0,0,2,0.000444616847824359
6290,0,0,1,1.5950510262826144e-05
6291,0,0,2,8.69730720054824e-05
6292,0,0,2,0.000199231281366176
6293,0,0,2,0.000408152887482602
6294,0,0,2,0.0001353426670983754
6295,0,0,1,0.000728904043461471
6296,0,0,2,0.0005528494463577931
6297,0,0,2,0.0002009366680640568
6298,0,0,2,3.861185189473645e-05
6299,0,0,1,7.197414934560224e-05
6300,0,0,2,7.175781769717487e-05
6301,0,0,2,7.571471743528125e-05
6302,0,0,2,0.00011846459779835289
6303,756,0,2,0.00019752250623837503
6304,0,0,2,2.8321568536173115e-05
6305,0,0,2,0.0002887512127542248
6306,0,0,2,0.0003252202176768624
6307,0,0,2,0.0003814252499172851
6308,0,0,2,0.00017390988784138695
6309,0,0,1,3.1653852326311854e-05
6310,0,0,2,0.00031182312988347775
6311,0,0,1,6.11973098387966e-05
6312,0,0,2,0.0003447179703311563
6313,0,0,2,0.0002534529345179485
6314,7,0,2,0.00021634717335354954
6315,0,0,2,0.00010893483698758507
6316,0,0,2,0.00013859846198509471
6317,0,0,1,5.207836487366173e-05
6318,0,0,2,0.0002849253776878952
6319,0,0,1,4.678919152840024e-06
6320,0,0,1,0.00025307325030172925
6321,0,0,2,0.0003173242854115065
6322,0,0,2,0.0001187689536542514
6323,285,0,2,0.00013990225411081742
6324,0,0,2,4.017431199321394e-05
6325,0,0,2,0.0004218664890938889
6326,0,0,2,0.0002131042300913708
6327,0,0,2,8.100440767059552e-05
6328,7,0,2,0.0003225428246695018
6329,0,0,1,9.470497239434493e-05
6330,0,0,2,0.0005754029688301387
6331,0,0,2,0.000287687980590419
6332,0,0,2,0.00011081550161909209
6333,0,0,2,0.00022565134464533744
6334,0,0,2,0.00011888759157497278
6335,0,0,2,0.00048288721842471477
6336,0,0,2,0.00013244833147652322
6337,0,0,2,0.00015707465589595609
6338,0,0,2,0.0005315369733453762
6339,0,0,2,0.00010970517791976396
6340,0,0,2,0.00019842812643447756
6341,0,0,2,0.00029194173501284284
6342,0,0,2,3.825273843634885e-05
6343,0,0,2,0.0003081711782927767
6344,0,0,2,0.00016089470646570543
6345,0,0,2,0.00012965698121313602
6346,0,0,2,0.0003530851349503505
6347,0,0,2,0.0005063781918122504
6348,0,0,1,0.00022187909631820823
6349,0,0,2,0.00038494639439199
6350,0,0,1,0.0006433132934091066
6351,0,0,2,0.0003942239299158921
6352,0,0,2,0.0003549115226395982
6353,0,0,2,0.00023759375584318025
6354,0,0,2,0.00020115416331136226
6355,0,0,2,5.8997230438380154e-05
6356,0,0,2,0.0002048047605628914
6357,0,0,2,0.00024880548397229334
6358,0,0,2,0.00034000260690734263
6359,0,0,2,0.00015937126089116355
6360,0,0,2,0.00018448397197104438
6361,0,0,2,0.0004687392790664491
6362,0,0,2,0.00038956076485054185
6363,0,0,2,0.00048486911127867613
6364,0,0,1,2.36565981492321e-05
6365,0,0,2,0.000577756827562301
6366,0,0,2,0.00017880857452157859
6367,0,0,2,0.00038231018007383965
6368,0,0,2,0.0001868349156692761
6369,0,0,2,0.00018626844704318024
6370,0,0,2,0.00026295099069081104
6371,0,0,2,0.00044825717194638245
6372,0,0,2,0.00018314556258199554
6373,0,0,2,0.00039587587066944866
6374,584,0,2,0.0002450527003800094
6375,0,0,2,0.00016538863739440343
6376,0,0,2,0.00017719993917785558
6377,0,0,2,0.0001881146359759126
6378,0,0,2,9.553355253306006e-05
6379,0,0,2,0.0003451314472009549
6380,0,0,1,2.5655063266597037e-06
6381,0,0,2,0.00021137770564518164
6382,0,0,2,0.00024611889815644096
6383,7,0,2,7.423953793845816e-05
6384,0,0,2,0.0005215767443945235
6385,0,0,2,0.0005965225726946554
6386,0,0,1,0.00012671247676765448
6387,0,0,2,0.00026698916503554884
6388,29,0,2,0.00035124816187944856
6389,0,0,2,0.00024970395850149686
6390,0,0,2,0.00018853604946275193
6391,0,0,2,8.870821511243517e-05
6392,0,0,2,0.00026580764254912243
6393,7,0,1,0.0002779360822758715
6394,0,0,2,0.0008481008726303757
6395,0,0,2,0.00016705252266992492
6396,0,0,2,7.23300150173331e-06
6397,0,0,2,0.0002324998854765426
6398,0,0,1,8.043569939698873e-05
6399,87,0,2,2.390861613453111e-05
6400,0,0,1,8.712245335887206e-06
6401,0,0,2,0.0004886955453668565
6402,0,0,2,0.00019118290627371018
6403,0,0,2,0.00035849645871500606
6404,0,0,2,0.00015454657677500534
6405,0,0,2,0.00010044476411477623
6406,0,0,2,0.0004315702689743393
6407,0,0,2,9.662617861609353e-05
6408,0,0,2,0.0004006856564860306
6409,0,0,1,0.00011865215488538409
6410,0,0,2,0.0004692638521052241
6411,0,0,1,8.131979785466341e-05
6412,0,0,2,8.019783387148664e-05
6413,0,0,2,0.0005548257808163479
6414,0,0,1,3.404765148129055e-05
6415,0,0,2,0.0005363567998112805
6416,0,0,2,0.0004093970048387975
6417,0,0,1,8.593826665643562e-05
6418,0,0,2,0.00023386237169056775
6419,0,0,1,3.9211705943398506e-05
6420,0,0,2,5.6330184511286544e-05
6421,0,0,2,0.00014107334952680276
6422,0,0,2,0.00045089352090955416
6423,0,0,2,0.00022047676420059535
