n,k,risk,CG23,U
3.302000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.677485651474349141e-03,5.797902740160124774e-03
3.303000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.676675970358459271e-03,5.797902740160124774e-03
3.304000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.675866778795161875e-03,5.797902740160124774e-03
3.305000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.675058076340602799e-03,5.797902740160124774e-03
3.306000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.674249862551451775e-03,5.797902740160124774e-03
3.307000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.673442136984929742e-03,5.797902740160124774e-03
3.308000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.672634899198781527e-03,5.797902740160124774e-03
3.309000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.671828148751292323e-03,5.797902740160124774e-03
3.310000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.671021885201274246e-03,5.797902740160124774e-03
3.311000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.670216108108078908e-03,5.797902740160124774e-03
3.312000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.669410817031579643e-03,5.797902740160124774e-03
3.313000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.668606011532191884e-03,5.797902740160124774e-03
3.314000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.667801691170857553e-03,5.797902740160124774e-03
3.315000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.666997855509038989e-03,5.797902740160124774e-03
3.316000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.666194504108742366e-03,5.797902740160124774e-03
3.317000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.665391636532483868e-03,5.797902740160124774e-03
3.318000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.664589252343322213e-03,5.797902740160124774e-03
3.319000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.663787351104833934e-03,5.797902740160124774e-03
3.320000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.662985932381120753e-03,5.797902740160124774e-03
3.321000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.662184995736814781e-03,5.797902740160124774e-03
3.322000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.661384540737064645e-03,5.797902740160124774e-03
3.323000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.660584566947540690e-03,5.797902740160124774e-03
3.324000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.659785073934444084e-03,5.797902740160124774e-03
3.325000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.658986061264489911e-03,5.797902740160124774e-03
3.326000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.658187528504918438e-03,5.797902740160124774e-03
3.327000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.657389475223486449e-03,5.797902740160124774e-03
3.328000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.656591900988470711e-03,5.797902740160124774e-03
3.329000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.655794805368663202e-03,5.797902740160124774e-03
3.330000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.654998187933379356e-03,5.797902740160124774e-03
3.331000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.654202048252444178e-03,5.797902740160124774e-03
3.332000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.653406385896207430e-03,5.797902740160124774e-03
3.333000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.652611200435526714e-03,5.797902740160124774e-03
3.334000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.651816491441774844e-03,5.797902740160124774e-03
3.335000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.651022258486837244e-03,5.797902740160124774e-03
3.336000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.650228501143116287e-03,5.797902740160124774e-03
3.337000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.649435218983525221e-03,5.797902740160124774e-03
3.338000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.648642411581486004e-03,5.797902740160124774e-03
3.339000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.647850078510932768e-03,5.797902740160124774e-03
3.340000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.647058219346308354e-03,5.797902740160124774e-03
3.341000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.646266833662565179e-03,5.797902740160124774e-03
3.342000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.645475921035163498e-03,5.797902740160124774e-03
3.343000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.644685481040072710e-03,5.797902740160124774e-03
3.344000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.643895513253762247e-03,5.797902740160124774e-03
3.345000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.643106017253216752e-03,5.797902740160124774e-03
3.346000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.642316992615922205e-03,5.797902740160124774e-03
3.347000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.641528438919866790e-03,5.797902740160124774e-03
3.348000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.640740355743544359e-03,5.797902740160124774e-03
3.349000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.639952742665950536e-03,5.797902740160124774e-03
3.350000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.639165599266581844e-03,5.797902740160124774e-03
3.351000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.638378925125443950e-03,5.797902740160124774e-03
3.352000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.637592719823033879e-03,5.797902740160124774e-03
3.353000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.636806982940347825e-03,5.797902740160124774e-03
3.354000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.636021714058892854e-03,5.797902740160124774e-03
3.355000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.635236912760661760e-03,5.797902740160124774e-03
3.356000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.634452578628150403e-03,5.797902740160124774e-03
3.357000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.633668711244352076e-03,5.797902740160124774e-03
3.358000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.632885310192754468e-03,5.797902740160124774e-03
3.359000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.632102375057343568e-03,5.797902740160124774e-03
3.360000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.631319905422596726e-03,5.797902740160124774e-03
3.361000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.630537900873484384e-03,5.797902740160124774e-03
3.362000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.629756360995475287e-03,5.797902740160124774e-03
3.363000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.628975285374525635e-03,5.797902740160124774e-03
3.364000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.628194673597087760e-03,5.797902740160124774e-03
3.365000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.627414525250099282e-03,5.797902740160124774e-03
3.366000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.626634839920996990e-03,5.797902740160124774e-03
3.367000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.625855617197696452e-03,5.797902740160124774e-03
3.368000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.625076856668609373e-03,5.797902740160124774e-03
3.369000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.624298557922635777e-03,5.797902740160124774e-03
3.370000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.623520720549154910e-03,5.797902740160124774e-03
3.371000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.622743344138047782e-03,5.797902740160124774e-03
3.372000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.621966428279663783e-03,5.797902740160124774e-03
3.373000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.621189972564851468e-03,5.797902740160124774e-03
3.374000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.620413976584936439e-03,5.797902740160124774e-03
3.375000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.619638439931730022e-03,5.797902740160124774e-03
3.376000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.618863362197527966e-03,5.797902740160124774e-03
3.377000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.618088742975103935e-03,5.797902740160124774e-03
3.378000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.617314581857722085e-03,5.797902740160124774e-03
3.379000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.616540878439120588e-03,5.797902740160124774e-03
3.380000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.615767632313515962e-03,5.797902740160124774e-03
3.381000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.614994843075606982e-03,5.797902740160124774e-03
3.382000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.614222510320575975e-03,5.797902740160124774e-03
3.383000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.613450633644078414e-03,5.797902740160124774e-03
3.384000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.612679212642245088e-03,5.797902740160124774e-03
3.385000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.611908246911686868e-03,5.797902740160124774e-03
3.386000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.611137736049492977e-03,5.797902740160124774e-03
3.387000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.610367679653221879e-03,5.797902740160124774e-03
3.388000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.609598077320916028e-03,5.797902740160124774e-03
3.389000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.608828928651075844e-03,5.070961862268041388e-03
3.390000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.608060233242692674e-03,5.070961862268041388e-03
3.391000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.607291990695216697e-03,5.070961862268041388e-03
3.392000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.606524200608579481e-03,5.070961862268041388e-03
3.393000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.605756862583180102e-03,5.070961862268041388e-03
3.394000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.604989976219882538e-03,5.070961862268041388e-03
3.395000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.604223541120033025e-03,5.070961862268041388e-03
3.396000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.603457556885434895e-03,5.070961862268041388e-03
3.397000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.602692023118362025e-03,5.070961862268041388e-03
3.398000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.601926939421563608e-03,5.070961862268041388e-03
3.399000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.601162305398247668e-03,5.070961862268041388e-03
3.400000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.600398120652094944e-03,5.070961862268041388e-03
3.401000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.599634384787245008e-03,5.070961862268041388e-03
3.402000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.598871097408305374e-03,5.070961862268041388e-03
3.403000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.598108258120350195e-03,5.070961862268041388e-03
3.404000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.597345866528908125e-03,5.070961862268041388e-03
3.405000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.596583922239987033e-03,5.070961862268041388e-03
3.406000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.595822424860041912e-03,5.070961862268041388e-03
3.407000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.595061373996000037e-03,5.070961862268041388e-03
3.408000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.594300769255238840e-03,5.070961862268041388e-03
3.409000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.593540610245600227e-03,5.070961862268041388e-03
3.410000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.592780896575390577e-03,5.070961862268041388e-03
3.411000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.592021627853370331e-03,5.070961862268041388e-03
3.412000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.591262803688758332e-03,5.070961862268041388e-03
3.413000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.590504423691233557e-03,5.070961862268041388e-03
3.414000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.589746487470929483e-03,5.070961862268041388e-03
3.415000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.588988994638431913e-03,5.070961862268041388e-03
3.416000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.588231944804790258e-03,5.070961862268041388e-03
3.417000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.587475337581503654e-03,5.070961862268041388e-03
3.418000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.586719172580530073e-03,5.070961862268041388e-03
3.419000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.585963449414268971e-03,5.070961862268041388e-03
3.420000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.585208167695589049e-03,5.070961862268041388e-03
3.421000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.584453327037797895e-03,5.070961862268041388e-03
3.422000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.583698927054663228e-03,5.070961862268041388e-03
3.423000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.582944967360397293e-03,5.070961862268041388e-03
3.424000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.582191447569667699e-03,5.070961862268041388e-03
3.425000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.581438367297590915e-03,5.070961862268041388e-03
3.426000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.580685726159724896e-03,5.070961862268041388e-03
3.427000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.579933523772085999e-03,5.070961862268041388e-03
3.428000000000000000e+03,2.000000000000000000e+00,2.422902548882452725e-03,2.579181759751133368e-03,5.070961862268041388e-03
