n,k,U,objective,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17
2.760000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.770000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.780000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.790000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.800000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.810000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.820000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.830000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.840000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.850000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.860000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.870000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.880000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.890000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.900000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.910000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.920000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.930000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.940000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.950000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.960000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.970000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.980000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
2.990000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
3.000000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
3.010000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
3.020000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
3.030000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
3.040000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
3.050000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
3.060000000000000000e+02,1.000000000000000000e+00,5.572096359405542126e-02,4.364963890655315204e+00,-2.301062453030262508e-02,2.052672307629394011e-02,-2.153497276189823006e-01,-2.053811297079219500e+00,2.933175381481759741e-02,-1.599016538959141809e-01,-3.983610275683976271e-02,-1.577636830712401572e+00,-5.367641090459830400e-01,-1.750723211292614379e-01,-2.075643176179398530e+00,-2.097327853829680511e-01,-3.786337680396491545e-01,-6.024092410157287913e-01,-1.620206200776279193e+00,-2.619085489124275620e-02,-2.171117390468376429e-01,-2.087238861527509481e+00
