n,k_hull,risk_hull,U_hull,U_per_time,k_box,risk_box,U_box
7.722000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.030696483912940491e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.723000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.030568196668390189e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.724000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.030439943660753539e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.725000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.030311710999978238e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.726000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.030183517287597099e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.727000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.030055362504367529e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.728000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.029927232576156697e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.729000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.029799132292410872e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.730000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.029671070895684347e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.731000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.029543048299201742e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.732000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.029415041340701019e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.733000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.029287073227164867e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.734000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.029159143939415398e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.735000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.029031244090900833e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.736000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.028903369157387580e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.737000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.028775533007669600e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.738000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.028647735622638566e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.739000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.028519958345443415e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.740000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.028392215230820514e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.741000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.028264510838984222e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.742000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.028136840450965574e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.743000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.028009190268643937e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.744000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.027881578767276920e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.745000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.027754005927793667e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.746000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.027626457781466787e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.747000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.027498939067976284e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.748000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.027371458974628456e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.749000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.027244017430135013e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.750000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.027116591402091501e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.751000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.026989203952516534e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.752000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.026861855062404828e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.753000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.026734535431159633e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.754000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.026607240523127844e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.755000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.026479984132965852e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.756000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.026352766241729435e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.757000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.026225568348677723e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.758000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.026098404356464051e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.759000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.025971278821665063e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.760000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.025844187091908347e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.761000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.025717115395774655e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.762000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.025590082115618654e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.763000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.025463087232541919e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.764000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.025336116914325572e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.765000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.025209175787162273e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.766000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.025082273015712718e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.767000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.024955408576040325e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.768000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.024828559500377476e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.769000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.024701748739131370e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.770000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.024574976273485809e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.771000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.024448232919880283e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.772000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.024321514067552848e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.773000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.024194833469599906e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.774000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.024068191107256089e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.775000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.023941568666255665e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.776000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.023814979834926191e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.777000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.023688429198079015e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.778000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.023561912201046038e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.779000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.023435415035422492e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.780000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.023308956023199524e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.781000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.023182535145677509e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.782000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.023056138737545202e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.783000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.022929771249234641e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.784000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.022803441854641150e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.785000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.022677150535079155e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.786000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.022550874543325279e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.787000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.022424636531145924e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.788000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.022298436553112540e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.789000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.022172265573121491e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.790000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.022046118843006161e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.791000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.021920010106190137e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.792000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.021793939344059141e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.793000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.021667888458534755e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.794000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.021541870862782003e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.795000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.021415891200975513e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.796000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.021289945046561197e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.797000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.021164018491873930e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.798000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.021038129830430415e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.799000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.020912279043681599e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.800000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.020786452662953391e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.801000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.020660654902070565e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.802000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.020534894975286960e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.803000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.020409172864091517e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.804000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.020283466086062234e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.805000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.020157796919643305e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.806000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.020032165528287314e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.807000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.019906563053071986e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.808000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.019780984547564648e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.809000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.019655443776649496e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.810000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.019529940721908799e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.811000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.019404457530365821e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.812000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.019279007280658907e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.813000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.019153594706743472e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.814000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.019028215539889183e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.815000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.018902855712293387e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.816000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.018777533520153628e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.817000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.018652248945094672e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.818000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.018526988744021013e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.819000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.018401756834770577e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.820000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.018276562502369760e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.821000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.018151405728467442e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.822000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.018026264323741020e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.823000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.017901160135294310e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.824000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.017776093465203036e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.825000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.017651055660700153e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.826000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.017526041517666062e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.827000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.017401064852890141e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.828000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.017276125648099334e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.829000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.017151206323776806e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.830000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.017026319565974939e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.831000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.016901470228137767e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.832000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.016776654228421575e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.833000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.016651857279387422e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.834000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.016527097710371273e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.835000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.016402375503155583e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.836000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.016277677668567768e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.837000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.016153007770364582e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.838000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.016028375194101899e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.839000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.015903779921600338e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.840000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.015779200084231636e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.841000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.015654657041112525e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.842000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.015530151261969868e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
7.843000000000000000e+03,2.300000000000000000e+01,3.548702574350581784e-03,8.655932335862093208e-03,1.015405674328529601e-02,4.000000000000000000e+00,3.857946068367423820e-04,3.004884746128733217e-03
